日期,憤怒,羨慕,恐懼,悲傷,希望,快樂,愛,厭惡,不滿,評分,入睡,時常,平均,社交,遊戲,娛樂,其他,氣溫,濕度,日照,空氣品質
2019/5/26,0,0,0,0,0,10,10,0,0,Happy,4,3,1,0.26 ,0.00 ,0.74 ,0.00 ,3,3,2,2
2019/5/26,3,0,0,3,0,6,6,3,0,Happy,4,3,1,0.00 ,0.33 ,0.67 ,0.00 ,3,3,5,2
2019/5/26,0,0,0,0,0,3,5,0,0,Happy,4,3,3,0.76 ,0.24 ,0.00 ,0.00 ,3,4,5,2
2019/5/26,0,0,0,0,0,3,0,0,1,Calm,4,3,1,0.48 ,0.31 ,0.21 ,0.00 ,3,3,5,2
2019/5/27,0,0,2,3,0,4,0,0,3,Happy,4,3,1,0.12 ,0.17 ,0.71 ,0.00 ,3,3,3,1
2019/5/27,0,0,0,0,0,0,0,0,0,Calm,4,3,1,0.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/5/27,3,3,4,0,0,5,8,3,3,Anxiety,3,3,3,0.26 ,0.45 ,0.29 ,0.00 ,3,3,3,1
2019/5/27,0,2,2,0,0,1,0,0,0,Angry,4,2,3,0.32 ,0.68 ,0.00 ,0.00 ,3,4,3,1
2019/5/28,0,0,0,2,0,0,0,3,3,Depress,4,1,1,0.52 ,0.00 ,0.48 ,0.00 ,2,3,1,2
2019/5/28,0,0,5,0,0,0,0,1,2,Calm,4,2,3,0.00 ,0.00 ,0.00 ,0.00 ,2,3,2,2
2019/5/28,4,5,5,5,0,3,4,4,4,Anxiety,4,1,2,0.27 ,0.42 ,0.31 ,0.00 ,2,3,1,2
2019/5/28,0,2,5,7,0,0,0,4,2,Depress,4,1,1,0.12 ,0.69 ,0.19 ,0.00 ,2,4,1,2
2019/5/29,0,0,0,4,0,2,0,0,0,Depress,4,2,0,0.52 ,0.00 ,0.48 ,0.00 ,2,3,2,2
2019/5/29,0,0,2,0,8,2,5,0,0,Calm,4,2,2,0.72 ,0.00 ,0.28 ,0.00 ,2,3,2,2
2019/5/29,2,0,3,0,8,10,10,0,0,Happy,4,1,2,1.00 ,0.00 ,0.00 ,0.00 ,2,3,2,2
2019/5/29,5,2,3,3,0,0,0,0,3,Depress,4,2,2,0.27 ,0.63 ,0.10 ,0.00 ,2,4,2,2
2019/5/30,0,0,0,0,0,0,0,3,3,Calm,4,1,3,0.21 ,0.15 ,0.64 ,0.00 ,0,3,1,3
2019/5/30,0,6,3,2,0,3,3,0,3,Calm,4,1,2,0.27 ,0.63 ,0.10 ,0.00 ,0,4,1,3
2019/5/31,0,0,0,0,2,3,0,2,2,Calm,4,1,2,0.22 ,0.38 ,0.40 ,0.00 ,3,3,1,2
2019/5/31,0,0,0,0,0,2,0,2,1,Calm,4,1,1,0.54 ,0.46 ,0.00 ,0.00 ,3,4,1,2
2019/6/1,0,0,0,1,0,2,0,2,2,Calm,1,3,3,0.21 ,0.15 ,0.64 ,0.00 ,3,3,1,2
2019/6/1,0,0,0,0,0,10,10,0,0,Happy,4,1,2,0.79 ,0.00 ,0.21 ,0.00 ,3,3,2,2
2019/6/1,3,4,0,4,7,6,7,0,0,Calm,4,1,2,0.00 ,0.68 ,0.32 ,0.00 ,3,3,1,2
2019/6/1,3,4,0,0,2,4,0,0,0,Happy,4,2,2,0.40 ,0.48 ,0.00 ,0.12 ,3,4,1,2
2019/6/1,0,0,3,1,0,9,3,0,0,Happy,2,1,0,0.00 ,0.00 ,0.00 ,0.00 ,3,3,1,2
2019/6/2,0,0,0,2,0,3,0,1,1,Calm,1,3,1,0.17 ,0.00 ,0.83 ,0.00 ,3,3,1,1
2019/6/2,0,0,0,0,0,10,10,0,0,Happy,4,3,1,0.26 ,0.00 ,0.74 ,0.00 ,3,3,2,1
2019/6/2,5,2,0,0,0,6,8,5,5,Calm,3,2,2,0.00 ,0.48 ,0.52 ,0.00 ,3,3,1,1
2019/6/2,0,10,3,2,0,3,7,0,0,Happy,3,1,2,0.33 ,0.42 ,0.00 ,0.25 ,3,4,1,1
2019/6/2,4,0,0,5,0,0,0,9,9,Angry,4,1,0,0.74 ,0.00 ,0.00 ,0.26 ,3,3,1,1
2019/6/3,0,0,0,0,0,3,0,2,2,Calm,4,3,3,0.11 ,0.42 ,0.47 ,0.00 ,3,3,2,1
2019/6/3,0,0,0,0,0,0,0,2,0,Calm,3,3,0,0.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/3,0,0,0,2,0,2,0,0,0,Calm,4,3,2,0.00 ,0.00 ,1.00 ,0.00 ,3,4,2,1
2019/6/3,0,0,0,6,0,2,0,0,5,Angry,4,1,0,0.74 ,0.26 ,0.00 ,0.00 ,3,3,2,1
2019/6/4,0,0,1,0,0,3,0,3,3,Calm,1,3,3,0.00 ,0.00 ,1.00 ,0.00 ,3,3,2,1
2019/6/4,0,0,7,0,0,0,0,0,0,Anxiety,4,1,3,0.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/4,3,0,5,0,3,6,6,5,3,Anxiety,4,1,1,1.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/4,0,0,2,2,2,2,0,0,0,Calm,4,1,2,1.00 ,0.00 ,0.00 ,0.00 ,3,4,2,1
2019/6/4,0,0,0,0,3,2,3,0,0,Calm,3,2,0,0.52 ,0.48 ,0.00 ,0.00 ,3,3,2,1
2019/6/5,0,0,0,0,0,2,0,1,1,Calm,4,3,1,0.66 ,0.00 ,0.34 ,0.00 ,3,3,1,1
2019/6/5,10,2,0,10,0,10,5,10,10,Happy,0,0,3,0.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/5,0,0,2,0,5,8,7,0,0,Happy,4,1,3,0.00 ,0.55 ,0.29 ,0.16 ,3,3,1,1
2019/6/5,0,0,0,3,2,2,0,1,1,Calm,4,1,2,0.00 ,0.00 ,1.00 ,0.00 ,3,4,1,1
2019/6/5,0,3,0,4,0,2,0,5,3,Depress,4,1,0,0.58 ,0.42 ,0.00 ,0.00 ,3,3,1,1
2019/6/6,0,0,3,4,0,1,0,4,4,Anxiety,4,1,2,0.00 ,0.00 ,1.00 ,0.00 ,3,3,1,1
2019/6/6,10,0,0,0,0,0,10,1,10,Happy,0,0,1,0.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/6,0,3,0,0,0,1,0,0,0,Calm,3,1,2,0.49 ,0.00 ,0.51 ,0.00 ,3,4,1,1
2019/6/6,0,3,0,6,0,0,0,0,0,Depress,4,2,0,0.43 ,0.57 ,0.00 ,0.00 ,3,3,1,1
2019/6/7,0,2,0,3,0,0,0,4,3,Depress,4,1,3,0.35 ,0.23 ,0.42 ,0.00 ,3,3,1,1
2019/6/7,10,0,0,10,0,10,0,10,10,Depress,3,1,1,0.80 ,0.00 ,0.20 ,0.00 ,3,3,2,1
2019/6/7,4,2,0,0,0,4,4,4,3,Calm,4,1,2,0.49 ,0.00 ,0.00 ,0.51 ,3,3,1,1
2019/6/7,0,2,0,0,0,5,3,0,0,Happy,4,2,2,0.58 ,0.43 ,0.00 ,0.00 ,3,4,1,1
2019/6/7,0,0,7,9,0,2,0,5,6,Anxiety,4,2,0,0.63 ,0.18 ,0.19 ,0.00 ,3,3,1,1
2019/6/8,0,3,0,4,0,0,0,3,3,Depress,3,2,1,0.22 ,0.41 ,0.38 ,0.00 ,3,3,1,1
2019/6/8,0,0,0,0,0,10,10,10,0,Happy,4,1,3,0.49 ,0.10 ,0.41 ,0.00 ,3,3,2,1
2019/6/8,0,0,0,0,4,6,8,0,0,Happy,4,3,3,0.34 ,0.14 ,0.52 ,0.00 ,3,3,1,1
2019/6/8,0,0,3,1,0,0,0,2,0,Calm,3,3,3,0.25 ,0.00 ,0.48 ,0.27 ,3,4,1,1
2019/6/8,0,5,0,8,0,0,0,4,6,Anxiety,4,3,0,0.51 ,0.31 ,0.18 ,0.00 ,3,3,1,1
2019/6/9,0,0,4,3,0,1,0,4,3,Calm,4,1,2,0.33 ,0.08 ,0.58 ,0.00 ,3,3,1,1
2019/6/9,0,0,10,0,0,0,8,0,0,Depress,4,3,2,0.50 ,0.00 ,0.50 ,0.00 ,3,3,2,1
2019/6/9,2,0,3,0,4,9,8,0,0,Happy,4,1,1,0.00 ,0.00 ,1.00 ,0.00 ,3,3,1,1
2019/6/9,0,5,2,6,0,0,0,0,4,Angry,4,1,0,0.62 ,0.13 ,0.25 ,0.00 ,3,3,1,1
2019/6/10,0,1,1,0,0,2,0,2,2,Calm,1,1,1,0.31 ,0.00 ,0.69 ,0.00 ,3,3,3,1
2019/6/10,0,0,8,0,0,4,0,5,4,Anxiety,4,3,3,0.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/10,3,0,4,0,4,6,7,4,0,Calm,4,1,2,0.11 ,0.71 ,0.18 ,0.00 ,3,3,3,1
2019/6/10,0,3,0,6,0,0,0,3,7,Angry,4,3,0,0.62 ,0.15 ,0.23 ,0.00 ,3,3,3,1
2019/6/11,0,0,0,0,0,3,0,2,2,Calm,4,1,3,0.48 ,0.00 ,0.52 ,0.00 ,2,3,5,1
2019/6/11,0,0,10,7,0,4,0,0,4,Anxiety,3,3,2,1.00 ,0.00 ,0.00 ,0.00 ,2,3,2,1
2019/6/11,3,5,7,3,0,3,5,7,2,Anxiety,4,1,2,0.57 ,0.00 ,0.43 ,0.00 ,2,3,5,1
2019/6/12,0,0,0,2,0,2,0,1,1,Calm,4,1,1,0.24 ,0.40 ,0.36 ,0.00 ,2,3,4,1
2019/6/12,10,0,0,0,4,5,6,10,10,Angry,4,1,2,0.86 ,0.14 ,0.00 ,0.00 ,2,3,2,1
2019/6/12,4,5,7,6,0,5,8,6,6,Anxiety,0,0,2,0.31 ,0.00 ,0.69 ,0.00 ,2,3,4,1
2019/6/13,0,0,4,0,0,7,0,2,4,Calm,4,3,2,0.00 ,0.00 ,0.00 ,0.00 ,2,3,2,1
2019/6/14,0,0,0,2,0,2,0,3,3,Calm,4,1,2,0.23 ,0.41 ,0.36 ,0.00 ,2,3,4,2
2019/6/14,6,0,0,8,0,3,0,4,5,Depress,4,1,2,0.23 ,0.00 ,0.77 ,0.00 ,2,3,2,2
2019/6/14,2,0,0,3,0,4,4,0,0,Calm,3,1,2,0.40 ,0.00 ,0.60 ,0.00 ,2,3,4,2
2019/6/15,0,0,0,2,0,3,0,2,2,Calm,3,3,2,0.38 ,0.28 ,0.34 ,0.00 ,0,2,1,3
2019/6/15,0,0,0,0,5,5,7,0,0,Happy,2,3,1,0.33 ,0.67 ,0.00 ,0.00 ,0,2,1,3
2019/6/16,0,0,0,2,0,2,0,3,3,Calm,4,3,3,0.24 ,0.40 ,0.36 ,0.00 ,3,2,1,2
2019/6/16,0,0,3,0,5,0,0,0,0,Calm,0,3,2,0.00 ,0.00 ,0.00 ,0.00 ,3,2,2,2
2019/6/16,3,0,3,0,4,5,5,0,3,Calm,4,2,3,0.61 ,0.00 ,0.39 ,0.00 ,3,2,1,2
2019/6/17,0,0,0,0,0,5,0,0,0,Happy,4,1,2,0.20 ,0.00 ,0.80 ,0.00 ,3,3,2,3
2019/6/18,0,4,4,0,0,5,0,0,0,Calm,4,3,1,0.37 ,0.54 ,0.00 ,0.09 ,3,3,2,2
2019/6/19,0,0,0,1,0,3,0,1,1,Calm,4,1,1,0.14 ,0.33 ,0.53 ,0.00 ,3,3,1,1
2019/6/19,5,0,10,7,0,0,0,6,5,Anxiety,4,1,3,0.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/19,0,0,0,0,7,9,9,0,0,Happy,4,1,1,0.44 ,0.13 ,0.42 ,0.00 ,3,3,1,1
2019/6/20,0,0,0,1,0,2,0,1,1,Calm,4,2,3,0.40 ,0.60 ,0.00 ,0.00 ,4,3,1,1
2019/6/20,0,0,8,0,0,7,0,0,0,Calm,4,3,2,0.60 ,0.00 ,0.17 ,0.22 ,4,3,1,1
2019/6/20,0,0,3,0,6,8,4,0,0,Happy,4,3,1,0.00 ,0.00 ,0.00 ,0.00 ,4,3,1,1
2019/6/21,0,0,0,2,0,1,0,1,1,Calm,4,2,2,0.56 ,0.44 ,0.00 ,0.00 ,4,3,1,1
2019/6/21,0,0,7,5,0,0,0,3,6,Anxiety,4,3,2,0.48 ,0.20 ,0.32 ,0.00 ,4,3,2,1
2019/6/21,3,4,6,5,0,4,2,0,0,Anxiety,0,0,0,0.00 ,0.00 ,0.00 ,0.00 ,4,3,1,1
2019/6/22,3,0,0,2,0,3,0,2,2,Calm,4,1,3,0.57 ,0.37 ,0.06 ,0.00 ,3,3,2,1
2019/6/22,0,0,0,5,0,7,6,0,0,Happy,4,3,1,0.33 ,0.07 ,0.60 ,0.00 ,3,3,2,1
2019/6/23,0,0,0,1,0,0,0,2,2,Angry,4,1,1,0.46 ,0.00 ,0.00 ,0.54 ,0,3,5,1
2019/6/23,0,0,0,0,0,0,10,10,0,Happy,4,3,2,0.29 ,0.15 ,0.55 ,0.00 ,0,3,2,1
2019/6/23,0,0,4,3,4,7,9,0,4,Happy,4,1,3,0.00 ,0.00 ,1.00 ,0.00 ,0,3,5,1
2019/6/24,1,0,1,2,1,1,0,2,2,Calm,4,1,3,0.00 ,0.18 ,0.82 ,0.00 ,2,3,0,1
2019/6/24,0,0,0,0,0,3,5,0,0,Calm,4,3,3,0.26 ,0.06 ,0.68 ,0.00 ,2,3,2,1
2019/6/24,3,5,6,8,0,3,5,0,5,Anxiety,4,2,1,0.61 ,0.00 ,0.39 ,0.00 ,2,3,0,1
2019/6/24,0,2,0,0,1,2,0,0,2,Calm,4,1,2,0.57 ,0.43 ,0.00 ,0.00 ,2,4,0,1
2019/6/25,0,0,2,5,0,1,0,5,5,Depress,4,1,1,0.26 ,0.31 ,0.43 ,0.00 ,3,3,5,1
2019/6/25,0,0,0,0,4,6,0,0,0,Happy,4,1,1,0.21 ,0.06 ,0.73 ,0.00 ,3,3,2,1
2019/6/25,3,4,5,0,7,5,6,0,4,Happy,4,1,1,0.61 ,0.00 ,0.39 ,0.00 ,3,3,5,1
2019/6/25,0,2,0,2,0,0,0,1,0,Calm,4,1,1,0.26 ,0.74 ,0.00 ,0.00 ,3,4,5,1
2019/6/26,0,0,2,2,0,1,0,3,3,Anxiety,4,2,2,0.10 ,0.56 ,0.34 ,0.00 ,3,3,3,1
2019/6/26,0,0,0,0,0,0,0,0,0,Calm,4,1,3,0.19 ,0.14 ,0.66 ,0.00 ,3,3,2,1
2019/6/26,3,3,5,0,7,5,7,0,0,Happy,4,3,0,0.57 ,0.00 ,0.43 ,0.00 ,3,3,3,1
2019/6/26,0,10,5,8,8,0,0,3,1,Anxiety,2,2,3,0.39 ,0.34 ,0.27 ,0.00 ,3,4,3,1
2019/6/26,0,4,5,3,0,0,4,0,7,Anxiety,4,1,3,0.79 ,0.00 ,0.21 ,0.00 ,3,3,3,1
2019/6/27,1,0,2,3,2,2,0,1,1,Calm,4,3,3,0.00 ,0.37 ,0.63 ,0.00 ,3,3,2,0
2019/6/27,0,0,0,0,0,6,6,0,0,Happy,4,1,1,0.34 ,0.11 ,0.55 ,0.00 ,3,3,2,0
2019/6/27,0,4,4,4,0,6,7,0,0,Happy,3,2,3,0.47 ,0.00 ,0.53 ,0.00 ,3,3,2,0
2019/6/27,0,2,3,0,0,6,6,0,2,Happy,4,1,2,0.69 ,0.15 ,0.16 ,0.00 ,3,4,2,0
2019/6/27,0,4,0,5,0,0,0,4,1,Depress,4,1,3,0.21 ,0.48 ,0.30 ,0.00 ,3,3,2,0
2019/6/28,0,0,0,1,1,2,0,0,0,Calm,4,1,1,0.00 ,0.39 ,0.61 ,0.00 ,3,3,1,1
2019/6/28,0,0,3,0,0,10,0,1,0,Happy,3,1,1,1.00 ,0.00 ,0.00 ,0.00 ,3,3,2,1
2019/6/28,0,3,0,0,4,3,6,0,0,Calm,3,3,3,0.46 ,0.00 ,0.54 ,0.00 ,3,3,1,1
2019/6/28,0,10,0,0,0,5,4,0,3,Happy,4,1,2,0.15 ,0.75 ,0.09 ,0.00 ,3,4,1,1
2019/6/29,0,0,0,1,0,1,0,1,1,Calm,3,3,3,0.12 ,0.13 ,0.75 ,0.00 ,3,3,1,0
2019/6/29,0,0,0,0,0,7,7,0,0,Happy,4,1,0,0.50 ,0.11 ,0.15 ,0.24 ,3,3,2,0
2019/6/29,0,0,3,0,0,0,0,2,3,Calm,4,1,2,0.42 ,0.41 ,0.17 ,0.00 ,3,4,1,0
2019/6/29,0,0,0,0,3,4,2,0,0,Happy,1,3,2,0.19 ,0.81 ,0.00 ,0.00 ,3,3,1,0
2019/6/30,0,0,0,1,0,2,0,3,3,Calm,4,2,2,0.24 ,0.26 ,0.50 ,0.00 ,3,3,2,1
2019/6/30,2,5,7,2,4,2,6,5,0,Anxiety,4,2,1,0.42 ,0.00 ,0.58 ,0.00 ,3,3,2,1
2019/6/30,0,5,5,3,0,0,0,3,3,Anxiety,4,1,0,0.24 ,0.49 ,0.00 ,0.27 ,3,4,2,1
2019/6/30,4,0,1,1,0,4,1,0,3,Anxiety,4,3,1,0.31 ,0.60 ,0.09 ,0.00 ,3,3,2,1
